InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonthNumber,OrderMonthName,OrderDayName
581407,82582,AREA PATROLLED METAL SIGN,2,2011-12-08 13:59:00,2.1,13263,United Kingdom,4.2,2011,12,December,Thursday
581407,23486,ANTIQUE HEART SHELF UNIT,1,2011-12-08 13:59:00,16.65,13263,United Kingdom,16.65,2011,12,December,Thursday
581405,M,Manual,3,2011-12-08 13:50:00,0.42,13521,United Kingdom,1.26,2011,12,December,Thursday
581405,22509,SEWING BOX RETROSPOT DESIGN,1,2011-12-08 13:50:00,3.95,13521,United Kingdom,3.95,2011,12,December,Thursday
581405,15056P,EDWARDIAN PARASOL PINK,1,2011-12-08 13:50:00,5.95,13521,United Kingdom,5.95,2011,12,December,Thursday
581405,20679,EDWARDIAN PARASOL RED,1,2011-12-08 13:50:00,5.95,13521,United Kingdom,5.95,2011,12,December,Thursday
581405,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2011-12-08 13:50:00,3.25,13521,United Kingdom,3.25,2011,12,December,Thursday
581405,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-12-08 13:50:00,6.75,13521,United Kingdom,6.75,2011,12,December,Thursday
581405,23084,RABBIT NIGHT LIGHT,8,2011-12-08 13:50:00,2.08,13521,United Kingdom,16.64,2011,12,December,Thursday
581405,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,21984,PACK OF 12 PINK PAISLEY TISSUES,3,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.17,2011,12,December,Thursday
581405,21790,VINTAGE SNAP CARDS,2,2011-12-08 13:50:00,0.85,13521,United Kingdom,1.7,2011,12,December,Thursday
581405,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22091,EMPIRE TISSUE BOX,3,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.17,2011,12,December,Thursday
581405,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.78,2011,12,December,Thursday
581405,23506,MINI PLAYING CARDS SPACEBOY,2,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.84,2011,12,December,Thursday
581405,23510,MINI PLAYING CARDS GYMKHANA,2,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.84,2011,12,December,Thursday
581405,22280,POCKET BAG PINK PAISELY BROWN SPOT,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-12-08 13:50:00,0.55,13521,United Kingdom,1.1,2011,12,December,Thursday
581405,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,22727,ALARM CLOCK BAKELIKE RED,1,2011-12-08 13:50:00,3.75,13521,United Kingdom,3.75,2011,12,December,Thursday
581405,22389,PAPERWEIGHT SAVE THE PLANET,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,23367,SET 12 COLOUR PENCILS SPACEBOY,2,2011-12-08 13:50:00,0.65,13521,United Kingdom,1.3,2011,12,December,Thursday
581405,22557,PLASTERS IN TIN VINTAGE PAISLEY,2,2011-12-08 13:50:00,1.65,13521,United Kingdom,3.3,2011,12,December,Thursday
581405,22551,PLASTERS IN TIN SPACEBOY,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,90214E,"LETTER ""E"" BLING KEY RING",1,2011-12-08 13:50:00,0.29,13521,United Kingdom,0.29,2011,12,December,Thursday
581405,22530,MAGIC DRAWING SLATE DOLLY GIRL,2,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.84,2011,12,December,Thursday
581405,22546,MINI JIGSAW PURDEY,2,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.38,2011,12,December,Thursday
581405,22544,MINI JIGSAW SPACEBOY,2,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.38,2011,12,December,Thursday
581405,22544,MINI JIGSAW SPACEBOY,1,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.19,2011,12,December,Thursday
581405,22533,MAGIC DRAWING SLATE BAKE A CAKE,1,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.42,2011,12,December,Thursday
581405,22534,MAGIC DRAWING SLATE SPACEBOY,3,2011-12-08 13:50:00,0.42,13521,United Kingdom,1.26,2011,12,December,Thursday
581405,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-12-08 13:50:00,2.1,13521,United Kingdom,2.1,2011,12,December,Thursday
581405,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-12-08 13:50:00,1.95,13521,United Kingdom,3.9,2011,12,December,Thursday
581405,90214P,"LETTER ""P"" BLING KEY RING",1,2011-12-08 13:50:00,0.29,13521,United Kingdom,0.29,2011,12,December,Thursday
581405,90214I,"LETTER ""I"" BLING KEY RING",1,2011-12-08 13:50:00,0.29,13521,United Kingdom,0.29,2011,12,December,Thursday
581405,22651,GENTLEMAN SHIRT REPAIR KIT,2,2011-12-08 13:50:00,0.85,13521,United Kingdom,1.7,2011,12,December,Thursday
581405,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-12-08 13:50:00,2.95,13521,United Kingdom,2.95,2011,12,December,Thursday
581405,21064,BOOM BOX SPEAKER BOYS,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,20733,GOLD MINI TAPE MEASURE,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,21984,PACK OF 12 PINK PAISLEY TISSUES,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,21705,BAG 500g SWIRLY MARBLES,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-12-08 13:50:00,1.65,13521,United Kingdom,3.3,2011,12,December,Thursday
581405,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-12-08 13:50:00,1.65,13521,United Kingdom,3.3,2011,12,December,Thursday
581405,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,21619,4 VANILLA BOTANICAL CANDLES,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,23080,RED METAL BOX TOP SECRET,1,2011-12-08 13:50:00,8.25,13521,United Kingdom,8.25,2011,12,December,Thursday
581405,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-12-08 13:50:00,4.25,13521,United Kingdom,4.25,2011,12,December,Thursday
581405,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22150,3 STRIPEY MICE FELTCRAFT,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,85015,SET OF 12  VINTAGE POSTCARD SET,1,2011-12-08 13:50:00,0.65,13521,United Kingdom,0.65,2011,12,December,Thursday
581405,15039,SANDALWOOD FAN,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,22621,TRADITIONAL KNITTING NANCY,2,2011-12-08 13:50:00,1.65,13521,United Kingdom,3.3,2011,12,December,Thursday
581405,21115,ROSE CARAVAN DOORSTOP,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-12-08 13:50:00,1.45,13521,United Kingdom,2.9,2011,12,December,Thursday
581405,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-12-08 13:50:00,3.25,13521,United Kingdom,3.25,2011,12,December,Thursday
581405,22096,PINK PAISLEY SQUARE TISSUE BOX,2,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.78,2011,12,December,Thursday
581405,22754,SMALL RED BABUSHKA NOTEBOOK,1,2011-12-08 13:50:00,0.21,13521,United Kingdom,0.21,2011,12,December,Thursday
581405,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.19,2011,12,December,Thursday
581405,21894,POTTING SHED SEED ENVELOPES,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,23144,ZINC T-LIGHT HOLDER STARS SMALL,3,2011-12-08 13:50:00,0.83,13521,United Kingdom,2.4899999999999998,2011,12,December,Thursday
581405,21260,FIRST AID TIN,1,2011-12-08 13:50:00,3.25,13521,United Kingdom,3.25,2011,12,December,Thursday
581405,21313,GLASS HEART T-LIGHT HOLDER,2,2011-12-08 13:50:00,0.85,13521,United Kingdom,1.7,2011,12,December,Thursday
581405,21383,PACK OF 12 STICKY BUNNIES,1,2011-12-08 13:50:00,0.65,13521,United Kingdom,0.65,2011,12,December,Thursday
581405,84993A,75 GREEN PETIT FOUR CASES,1,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.42,2011,12,December,Thursday
581405,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-12-08 13:50:00,1.69,13521,United Kingdom,5.07,2011,12,December,Thursday
581405,21136,PAINTED METAL PEARS ASSORTED,1,2011-12-08 13:50:00,1.69,13521,United Kingdom,1.69,2011,12,December,Thursday
581405,21718,RED METAL BEACH SPADE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22522,CHILDS GARDEN FORK BLUE,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,23189,SET OF 12 FORK CANDLES,1,2011-12-08 13:50:00,2.89,13521,United Kingdom,2.89,2011,12,December,Thursday
581405,85169A,IVORY LOVE BIRD CANDLE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,85169C,EAU DE NIL LOVE BIRD CANDLE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2,2011-12-08 13:50:00,0.85,13521,United Kingdom,1.7,2011,12,December,Thursday
581405,22495,SET OF 2 ROUND TINS CAMEMBERT,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,23074,EMBOSSED HEART TRINKET BOX,1,2011-12-08 13:50:00,2.08,13521,United Kingdom,2.08,2011,12,December,Thursday
581405,23309,SET OF 60 I LOVE LONDON CAKE CASES,1,2011-12-08 13:50:00,0.55,13521,United Kingdom,0.55,2011,12,December,Thursday
581405,22132,RED LOVE HEART SHAPE CUP,2,2011-12-08 13:50:00,0.85,13521,United Kingdom,1.7,2011,12,December,Thursday
581405,22099,CARAVAN SQUARE TISSUE BOX,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,23398,HANGING HEART BONHEUR,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,20986,BLUE CALCULATOR RULER,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22097,SWALLOW SQUARE TISSUE BOX,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,85231B,CINAMMON SET OF 9 T-LIGHTS,5,2011-12-08 13:50:00,0.85,13521,United Kingdom,4.25,2011,12,December,Thursday
581405,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-12-08 13:50:00,0.55,13521,United Kingdom,0.55,2011,12,December,Thursday
581405,84991,60 TEATIME FAIRY CAKE CASES,1,2011-12-08 13:50:00,0.55,13521,United Kingdom,0.55,2011,12,December,Thursday
581405,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-12-08 13:50:00,4.95,13521,United Kingdom,4.95,2011,12,December,Thursday
581405,21439,BASKET OF TOADSTOOLS,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,21172,PARTY METAL SIGN,2,2011-12-08 13:50:00,1.45,13521,United Kingdom,2.9,2011,12,December,Thursday
581405,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,21993,FLORAL FOLK STATIONERY SET,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,21329,DINOSAURS  WRITING SET,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,23551,PACK OF 12 PAISLEY PARK TISSUES,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,22119,PEACE WOODEN BLOCK LETTERS,2,2011-12-08 13:50:00,1.95,13521,United Kingdom,3.9,2011,12,December,Thursday
581405,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,22474,SPACEBOY TV DINNER TRAY,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,22422,TOOTHPASTE TUBE PEN,5,2011-12-08 13:50:00,0.12,13521,United Kingdom,0.6,2011,12,December,Thursday
581405,23399,HOME SWEET HOME HANGING HEART,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,47469,ASSORTED SHAPES PHOTO CLIP SILVER,2,2011-12-08 13:50:00,0.65,13521,United Kingdom,1.3,2011,12,December,Thursday
581405,22398,MAGNETS PACK OF 4 SWALLOWS,2,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.78,2011,12,December,Thursday
581405,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.78,2011,12,December,Thursday
581405,23356,LOVE HOT WATER BOTTLE,1,2011-12-08 13:50:00,5.95,13521,United Kingdom,5.95,2011,12,December,Thursday
581405,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-12-08 13:50:00,4.95,13521,United Kingdom,4.95,2011,12,December,Thursday
581405,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-12-08 13:50:00,4.95,13521,United Kingdom,9.9,2011,12,December,Thursday
581405,22113,GREY HEART HOT WATER BOTTLE,4,2011-12-08 13:50:00,4.25,13521,United Kingdom,17.0,2011,12,December,Thursday
581405,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-12-08 13:50:00,2.55,13521,United Kingdom,5.1,2011,12,December,Thursday
581405,22210,WOOD STAMP SET BEST WISHES,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,22211,WOOD STAMP SET FLOWERS,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,22208,WOOD STAMP SET THANK YOU,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",1,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.19,2011,12,December,Thursday
581405,22620,4 TRADITIONAL SPINNING TOPS,1,2011-12-08 13:50:00,1.45,13521,United Kingdom,1.45,2011,12,December,Thursday
581405,23122,PARTY CHARMS 50 PIECES,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2011-12-08 13:50:00,2.1,13521,United Kingdom,2.1,2011,12,December,Thursday
581405,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,2011,12,December,Thursday
581405,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-12-08 13:50:00,0.65,13521,United Kingdom,0.65,2011,12,December,Thursday
581405,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,22075,6 RIBBONS ELEGANT CHRISTMAS,2,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.78,2011,12,December,Thursday
581405,22074,6 RIBBONS SHIMMERING PINKS,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,22076,6 RIBBONS EMPIRE,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,22481,BLACK TEA TOWEL CLASSIC DESIGN,6,2011-12-08 13:50:00,0.39,13521,United Kingdom,2.34,2011,12,December,Thursday
581405,22563,HAPPY STENCIL CRAFT,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22562,MONSTERS STENCIL CRAFT,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22564,ALPHABET STENCIL CRAFT,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2011-12-08 13:50:00,2.55,13521,United Kingdom,2.55,2011,12,December,Thursday
581405,22072,RED RETROSPOT TEA CUP AND SAUCER,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-12-08 13:50:00,3.75,13521,United Kingdom,3.75,2011,12,December,Thursday
581405,22108,PING! MICROWAVE PLATE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,2011-12-08 13:50:00,0.42,13521,United Kingdom,1.26,2011,12,December,Thursday
581405,23252,VINTAGE RED ENAMEL TRIM JUG,1,2011-12-08 13:50:00,3.75,13521,United Kingdom,3.75,2011,12,December,Thursday
581405,22475,SKULL DESIGN TV DINNER TRAY,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,23340,VINTAGE CHRISTMAS CAKE FRILL,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,22938,CUPCAKE LACE PAPER SET 6,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,70006,LOVE HEART POCKET WARMER,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,23368,SET 12 COLOUR PENCILS DOLLY GIRL,1,2011-12-08 13:50:00,0.65,13521,United Kingdom,0.65,2011,12,December,Thursday
581405,23366,SET 12 COLOURING PENCILS DOILY,1,2011-12-08 13:50:00,0.65,13521,United Kingdom,0.65,2011,12,December,Thursday
581405,22561,WOODEN SCHOOL COLOURING SET,1,2011-12-08 13:50:00,1.65,13521,United Kingdom,1.65,2011,12,December,Thursday
581405,22955,36 FOIL STAR CAKE CASES,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,22472,TV DINNER TRAY DOLLY GIRL,1,2011-12-08 13:50:00,1.95,13521,United Kingdom,1.95,2011,12,December,Thursday
581405,84819,DANISH ROSE ROUND SEWING BOX,2,2011-12-08 13:50:00,0.79,13521,United Kingdom,1.58,2011,12,December,Thursday
581405,21591,COSY HOUR CIGAR BOX MATCHES,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,21592,RETROSPOT CIGAR BOX MATCHES,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-12-08 13:50:00,0.42,13521,United Kingdom,0.42,2011,12,December,Thursday
581405,35970,ZINC FOLKART SLEIGH BELLS,1,2011-12-08 13:50:00,1.69,13521,United Kingdom,1.69,2011,12,December,Thursday
581405,22642,SET OF 4 NAPKIN CHARMS STARS,2,2011-12-08 13:50:00,0.79,13521,United Kingdom,1.58,2011,12,December,Thursday
581405,22343,PARTY PIZZA DISH RED RETROSPOT,1,2011-12-08 13:50:00,0.19,13521,United Kingdom,0.19,2011,12,December,Thursday
581405,22196,SMALL HEART MEASURING SPOONS,3,2011-12-08 13:50:00,0.85,13521,United Kingdom,2.55,2011,12,December,Thursday
581405,21563,RED HEART SHAPE LOVE BUCKET,2,2011-12-08 13:50:00,0.79,13521,United Kingdom,1.58,2011,12,December,Thursday
581405,22195,LARGE HEART MEASURING SPOONS,2,2011-12-08 13:50:00,1.65,13521,United Kingdom,3.3,2011,12,December,Thursday
581405,21530,DAIRY MAID TOASTRACK,1,2011-12-08 13:50:00,0.79,13521,United Kingdom,0.79,2011,12,December,Thursday
581405,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-12-08 13:50:00,0.55,13521,United Kingdom,1.1,2011,12,December,Thursday
581405,23123,COCKTAIL SWORDS 50 PIECES,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,2011,12,December,Thursday
581405,20868,SILVER FABRIC MIRROR,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-12-08 13:50:00,2.55,13521,United Kingdom,5.1,2011,12,December,Thursday
581405,22638,SET OF 4 NAPKIN CHARMS CROWNS,2,2011-12-08 13:50:00,0.79,13521,United Kingdom,1.58,2011,12,December,Thursday
581405,22643,SET OF 4 NAPKIN CHARMS LEAVES,2,2011-12-08 13:50:00,0.79,13521,United Kingdom,1.58,2011,12,December,Thursday
581405,23212,HEART WREATH DECORATION WITH BELL,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,2011,12,December,Thursday
581405,21162,TOXIC AREA  DOOR HANGER,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,23281,FOLDING BUTTERFLY MIRROR RED,2,2011-12-08 13:50:00,0.83,13521,United Kingdom,1.66,2011,12,December,Thursday
581405,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,2011-12-08 13:50:00,3.75,13521,United Kingdom,3.75,2011,12,December,Thursday
581405,23100,SILVER BELLS TABLE DECORATION,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,21819,GLITTER CHRISTMAS STAR,4,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.56,2011,12,December,Thursday
581405,21810,CHRISTMAS HANGING STAR WITH BELL,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,0.39,2011,12,December,Thursday
581405,23215,JINGLE BELL HEART ANTIQUE SILVER,2,2011-12-08 13:50:00,2.08,13521,United Kingdom,4.16,2011,12,December,Thursday
581405,21810,CHRISTMAS HANGING STAR WITH BELL,3,2011-12-08 13:50:00,0.39,13521,United Kingdom,1.17,2011,12,December,Thursday
581405,21808,"CHRISTMAS GARLAND STARS,TREES",2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,December,Thursday
581405,21803,CHRISTMAS TREE STAR DECORATION,4,2011-12-08 13:50:00,0.42,13521,United Kingdom,1.68,2011,12,December,Thursday
